line_item_id,order_id,order_date,customer_id,customer_name,segment,region,product_id,product_name,category,subcategory,salesperson,order_status,quantity,unit_price,discount,revenue,profit
162,86,2023-03-25,1003,Rohan Joshi,Loyal,North,28,Treadmill Home,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,43307.48,0.011,42814.93,11814.93
163,86,2023-03-25,1003,Rohan Joshi,Loyal,North,24,Formal Blazer,Apparel,Apparel,Kavita Menon,Completed,2,4474.81,0.012,8840.88,3040.88
164,86,2023-03-25,1003,Rohan Joshi,Loyal,North,20,Women's Kurti,Apparel,Apparel,Kavita Menon,Completed,2,1190.35,0.039,2287.87,887.87
165,87,2023-03-26,149,Meera Nair,High Value,West,6,Bluetooth Speaker,Electronics,Electronics,Priya Nair,Cancelled,1,3240.87,0.0,3240.87,1340.87
166,87,2023-03-26,149,Meera Nair,High Value,West,3,Wireless Headphones,Electronics,Electronics,Priya Nair,Cancelled,1,4476.36,0.033,4329.13,1729.13
167,87,2023-03-26,149,Meera Nair,High Value,West,30,Cycling Helmet,Sports & Fitness,Sports & Fitness,Priya Nair,Cancelled,1,1654.12,0.002,1651.28,801.28
168,87,2023-03-26,149,Meera Nair,High Value,West,4,Smartwatch X2,Electronics,Electronics,Priya Nair,Cancelled,2,9369.55,0.056,17691.0,5291.0
169,88,2023-03-26,444,Neha Sharma,Loyal,South,24,Formal Blazer,Apparel,Apparel,Suresh Iyer,Completed,1,4494.53,0.102,4037.86,1137.86
170,88,2023-03-26,444,Neha Sharma,Loyal,South,25,Cotton T-Shirt Pack,Apparel,Apparel,Suresh Iyer,Completed,1,743.46,0.097,671.04,251.04
171,88,2023-03-26,444,Neha Sharma,Loyal,South,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Suresh Iyer,Completed,1,3825.68,0.076,3533.15,933.15
172,89,2023-03-26,491,Ishaan Chatterjee,Loyal,South,19,Men's Casual Shirt,Apparel,Apparel,Kavita Menon,Returned,1,1024.78,0.041,982.84,332.84
173,89,2023-03-26,491,Ishaan Chatterjee,Loyal,South,2,Laptop Air 13,Electronics,Electronics,Kavita Menon,Returned,1,63814.88,0.058,60124.93,13124.93
174,90,2023-03-26,872,Rahul Pillai,High Value,South,36,Desk Organizer,Office Supplies,Office Supplies,Anita Desai,Returned,1,493.15,0.083,452.33,152.33
175,90,2023-03-26,872,Rahul Pillai,High Value,South,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Anita Desai,Returned,1,2306.41,0.129,2009.52,409.52
176,90,2023-03-26,872,Rahul Pillai,High Value,South,6,Bluetooth Speaker,Electronics,Electronics,Anita Desai,Returned,2,3166.82,0.0,6333.65,2533.65
177,91,2023-03-26,894,Reyansh Bose,Loyal,South,22,Running Shoes,Apparel,Apparel,Priya Nair,Completed,1,2852.95,0.062,2676.98,776.98
178,92,2023-03-26,1005,Rahul Das,Loyal,East,22,Running Shoes,Apparel,Apparel,Manoj Rao,Cancelled,1,2848.6,0.114,2524.6,624.6
179,92,2023-03-26,1005,Rahul Das,Loyal,East,6,Bluetooth Speaker,Electronics,Electronics,Manoj Rao,Cancelled,2,3150.51,0.106,5631.18,1831.18
180,93,2023-03-28,784,Meera Desai,High Value,West,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Ravi Kumar,Completed,1,764.05,0.029,742.13,362.13
181,93,2023-03-28,784,Meera Desai,High Value,West,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Ravi Kumar,Completed,1,2781.64,0.046,2654.67,1054.67
182,94,2023-03-28,796,Vikram Bose,Potential,West,2,Laptop Air 13,Electronics,Electronics,Manoj Rao,Completed,1,63750.32,0.085,58320.97,11320.97
183,95,2023-03-28,832,Reyansh Pillai,Inactive,East,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Ravi Kumar,Completed,1,3694.68,0.107,3297.71,1197.71
184,96,2023-03-28,997,Rahul Pillai,Inactive,North,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,2,4522.89,0.0,9045.79,3845.79
185,96,2023-03-28,997,Rahul Pillai,Inactive,North,15,Vacuum Cleaner,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,1,10834.38,0.039,10406.45,3506.45
186,97,2023-03-29,31,Ananya Iyer,Potential,East,2,Laptop Air 13,Electronics,Electronics,Manoj Rao,Returned,1,60837.84,0.024,59386.88,12386.88
187,98,2023-03-29,769,Vikram Mehta,Loyal,North,36,Desk Organizer,Office Supplies,Office Supplies,Sunita Verma,Completed,1,832.02,0.0,832.02,532.02
188,99,2023-03-30,67,Vihaan Patel,Inactive,East,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Priya Nair,Completed,1,3425.53,0.012,3383.14,1383.14
189,99,2023-03-30,67,Vihaan Patel,Inactive,East,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Priya Nair,Completed,2,10914.73,0.011,21586.45,9386.45
190,99,2023-03-30,67,Vihaan Patel,Inactive,East,8,Wireless Mouse,Electronics,Electronics,Priya Nair,Completed,1,1416.2,0.059,1333.04,583.04
191,99,2023-03-30,67,Vihaan Patel,Inactive,East,1,Laptop Pro 14,Electronics,Electronics,Priya Nair,Completed,1,75987.62,0.088,69270.67,11270.67
192,100,2023-03-30,798,Sai Agarwal,Inactive,West,17,Water Purifier,Home & Kitchen,Home & Kitchen,Anita Desai,Completed,1,13636.73,0.026,13288.09,4588.09
193,101,2023-03-31,4,Reyansh Kulkarni,Potential,South,25,Cotton T-Shirt Pack,Apparel,Apparel,Anita Desai,Returned,1,1060.11,0.086,968.66,548.66
194,101,2023-03-31,4,Reyansh Kulkarni,Potential,South,23,Winter Jacket,Apparel,Apparel,Anita Desai,Returned,1,5648.09,0.0,5648.09,2948.09
195,102,2023-03-31,55,Priya Mehta,High Value,South,3,Wireless Headphones,Electronics,Electronics,Kavita Menon,Completed,1,4619.09,0.088,4213.98,1613.98
196,102,2023-03-31,55,Priya Mehta,High Value,South,9,Power Bank 20000mAh,Electronics,Electronics,Kavita Menon,Completed,1,1820.64,0.057,1716.85,766.85
197,102,2023-03-31,55,Priya Mehta,High Value,South,6,Bluetooth Speaker,Electronics,Electronics,Kavita Menon,Completed,2,3260.31,0.048,6208.17,2408.17
198,103,2023-03-31,452,Aditya Bose,High Value,Central,24,Formal Blazer,Apparel,Apparel,Kavita Menon,Completed,1,6080.44,0.051,5773.3,2873.3
199,104,2023-03-31,581,Ananya Patel,Inactive,North,2,Laptop Air 13,Electronics,Electronics,Anita Desai,Returned,3,60891.4,0.052,173180.81,32180.81
200,105,2023-03-31,1210,Anjali Iyer,Loyal,East,9,Power Bank 20000mAh,Electronics,Electronics,Ravi Kumar,Completed,1,1771.08,0.0,1771.08,821.08
201,105,2023-03-31,1210,Anjali Iyer,Loyal,East,33,Standing Desk,Office Supplies,Office Supplies,Ravi Kumar,Completed,3,19837.36,0.0,59512.09,25912.09
202,105,2023-03-31,1210,Anjali Iyer,Loyal,East,1,Laptop Pro 14,Electronics,Electronics,Ravi Kumar,Completed,1,79290.07,0.079,73037.52,15037.52
203,106,2023-04-01,118,Kiara Verma,Loyal,West,21,Denim Jeans,Apparel,Apparel,Priya Nair,Completed,3,1632.14,0.008,4856.33,1856.33
204,106,2023-04-01,118,Kiara Verma,Loyal,West,20,Women's Kurti,Apparel,Apparel,Priya Nair,Completed,1,1171.5,0.061,1100.23,400.23
205,106,2023-04-01,118,Kiara Verma,Loyal,West,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Priya Nair,Completed,2,6755.8,0.139,11628.47,3028.47
206,107,2023-04-01,1195,Navya Sharma,Loyal,North,19,Men's Casual Shirt,Apparel,Apparel,Ravi Kumar,Completed,1,1034.05,0.074,957.42,307.42
207,107,2023-04-01,1195,Navya Sharma,Loyal,North,2,Laptop Air 13,Electronics,Electronics,Ravi Kumar,Completed,3,62339.07,0.001,186897.49,45897.49
208,107,2023-04-01,1195,Navya Sharma,Loyal,North,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Ravi Kumar,Completed,1,3026.83,0.074,2803.75,703.75
209,107,2023-04-01,1195,Navya Sharma,Loyal,North,24,Formal Blazer,Apparel,Apparel,Ravi Kumar,Completed,1,4401.29,0.0,4401.29,1501.29
210,108,2023-04-02,42,Reyansh Kulkarni,Inactive,West,33,Standing Desk,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,11595.55,0.0,11595.55,395.55
211,109,2023-04-02,560,Meera Patel,At Risk,North,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Anita Desai,Completed,1,3410.67,0.069,3176.61,1376.61
212,109,2023-04-02,560,Meera Patel,At Risk,North,4,Smartwatch X2,Electronics,Electronics,Anita Desai,Completed,2,9748.48,0.111,17325.38,4925.38
213,110,2023-04-03,322,Krishna Verma,Loyal,West,35,Printer Ink Cartridge,Office Supplies,Office Supplies,Manoj Rao,Completed,1,1523.03,0.104,1365.11,715.11
214,110,2023-04-03,322,Krishna Verma,Loyal,West,25,Cotton T-Shirt Pack,Apparel,Apparel,Manoj Rao,Completed,2,1011.87,0.05,1922.05,1082.05
215,111,2023-04-03,473,Priya Gupta,Loyal,East,2,Laptop Air 13,Electronics,Electronics,Sunita Verma,Completed,1,61810.75,0.019,60613.93,13613.93
216,112,2023-04-03,530,Karan Kulkarni,High Value,North,4,Smartwatch X2,Electronics,Electronics,Deepak Sharma,Returned,3,9565.7,0.029,27859.46,9259.46
217,113,2023-04-03,1044,Neha Desai,Loyal,South,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Anita Desai,Cancelled,2,758.3,0.03,1470.89,710.89
218,113,2023-04-03,1044,Neha Desai,Loyal,South,36,Desk Organizer,Office Supplies,Office Supplies,Anita Desai,Cancelled,1,791.3,0.0,791.3,491.3
219,114,2023-04-03,1181,Navya Agarwal,At Risk,Central,26,Yoga Mat Premium,Sports & Fitness,Sports & Fitness,Ravi Kumar,Completed,1,1026.13,0.097,926.53,376.53
220,114,2023-04-03,1181,Navya Agarwal,At Risk,Central,8,Wireless Mouse,Electronics,Electronics,Ravi Kumar,Completed,1,1418.96,0.004,1413.88,663.88
221,114,2023-04-03,1181,Navya Agarwal,At Risk,Central,17,Water Purifier,Home & Kitchen,Home & Kitchen,Ravi Kumar,Completed,1,13551.97,0.047,12916.26,4216.26
222,115,2023-04-05,289,Pooja Mehta,Inactive,North,3,Wireless Headphones,Electronics,Electronics,Anita Desai,Completed,2,4455.01,0.019,8745.17,3545.17
223,115,2023-04-05,289,Pooja Mehta,Inactive,North,4,Smartwatch X2,Electronics,Electronics,Anita Desai,Completed,1,9429.48,0.0,9429.48,3229.48
224,115,2023-04-05,289,Pooja Mehta,Inactive,North,23,Winter Jacket,Apparel,Apparel,Anita Desai,Completed,1,5419.11,0.0,5419.11,2719.11
225,115,2023-04-05,289,Pooja Mehta,Inactive,North,5,4K Monitor 27in,Electronics,Electronics,Anita Desai,Completed,2,20898.41,0.0,41796.82,10796.82
226,116,2023-04-05,602,Priya Mehta,Loyal,North,25,Cotton T-Shirt Pack,Apparel,Apparel,Sunita Verma,Cancelled,2,1029.99,0.056,1945.63,1105.63
227,116,2023-04-05,602,Priya Mehta,Loyal,North,8,Wireless Mouse,Electronics,Electronics,Sunita Verma,Cancelled,1,1422.66,0.07,1323.04,573.04
228,117,2023-04-05,831,Aadhya Iyer,Loyal,Central,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Suresh Iyer,Completed,1,3758.75,0.0,3758.75,1658.75
229,118,2023-04-05,1228,Saanvi Menon,Potential,Central,34,Notebook Pack (5),Office Supplies,Office Supplies,Sunita Verma,Completed,1,447.62,0.094,405.63,255.63
230,118,2023-04-05,1228,Saanvi Menon,Potential,Central,8,Wireless Mouse,Electronics,Electronics,Sunita Verma,Completed,1,1431.19,0.0,1431.19,681.19
231,118,2023-04-05,1228,Saanvi Menon,Potential,Central,37,LED Desk Lamp,Office Supplies,Office Supplies,Sunita Verma,Completed,1,1733.7,0.131,1505.98,755.98
232,119,2023-04-05,1330,Kiara Sharma,Loyal,North,10,Tablet 10in,Electronics,Electronics,Anita Desai,Completed,1,26293.48,0.083,24110.0,4610.0
233,119,2023-04-05,1330,Kiara Sharma,Loyal,North,4,Smartwatch X2,Electronics,Electronics,Anita Desai,Completed,3,9438.93,0.139,24382.46,5782.46
234,120,2023-04-06,735,Sai Das,High Value,South,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,1,3684.95,0.067,3436.9,1336.9
235,120,2023-04-06,735,Sai Das,High Value,South,21,Denim Jeans,Apparel,Apparel,Kavita Menon,Completed,2,2123.9,0.055,4012.05,2012.05
236,120,2023-04-06,735,Sai Das,High Value,South,34,Notebook Pack (5),Office Supplies,Office Supplies,Kavita Menon,Completed,1,434.19,0.028,422.12,272.12
237,121,2023-04-06,877,Saanvi Patel,Loyal,West,26,Yoga Mat Premium,Sports & Fitness,Sports & Fitness,Deepak Sharma,Completed,2,1071.62,0.0,2143.24,1043.24
238,121,2023-04-06,877,Saanvi Patel,Loyal,West,1,Laptop Pro 14,Electronics,Electronics,Deepak Sharma,Completed,2,78583.79,0.077,145115.96,29115.96
239,122,2023-04-06,1064,Karan Patel,Loyal,South,34,Notebook Pack (5),Office Supplies,Office Supplies,Suresh Iyer,Returned,1,432.26,0.02,423.48,273.48
240,123,2023-04-07,368,Vivaan Bose,Potential,North,6,Bluetooth Speaker,Electronics,Electronics,Suresh Iyer,Completed,3,3290.88,0.018,9699.69,3999.69
241,124,2023-04-07,607,Krishna Das,Loyal,South,37,LED Desk Lamp,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,1730.11,0.035,1668.98,918.98
242,125,2023-04-07,657,Anika Verma,Loyal,North,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Anita Desai,Completed,1,780.49,0.075,721.81,341.81
243,125,2023-04-07,657,Anika Verma,Loyal,North,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Anita Desai,Completed,1,3350.42,0.102,3008.21,1008.21
244,125,2023-04-07,657,Anika Verma,Loyal,North,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Anita Desai,Completed,2,4729.14,0.0,9458.29,4258.29
245,125,2023-04-07,657,Anika Verma,Loyal,North,11,Air Fryer 4L,Home & Kitchen,Home & Kitchen,Anita Desai,Completed,1,7489.0,0.036,7217.18,3017.18
246,126,2023-04-07,1145,Karan Reddy,Loyal,South,7,Mechanical Keyboard,Electronics,Electronics,Anita Desai,Completed,2,5092.26,0.11,9062.7,2462.7
247,126,2023-04-07,1145,Karan Reddy,Loyal,South,23,Winter Jacket,Apparel,Apparel,Anita Desai,Completed,1,5371.72,0.071,4991.65,2291.65
248,126,2023-04-07,1145,Karan Reddy,Loyal,South,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Anita Desai,Completed,1,3457.17,0.066,3229.72,1229.72
249,126,2023-04-07,1145,Karan Reddy,Loyal,South,36,Desk Organizer,Office Supplies,Office Supplies,Anita Desai,Completed,2,797.9,0.136,1378.65,778.65
250,127,2023-04-08,630,Diya Kulkarni,Inactive,North,6,Bluetooth Speaker,Electronics,Electronics,Priya Nair,Completed,3,3141.36,0.092,8559.88,2859.88
251,127,2023-04-08,630,Diya Kulkarni,Inactive,North,33,Standing Desk,Office Supplies,Office Supplies,Priya Nair,Completed,2,11616.29,0.095,21015.59,-1384.41
252,127,2023-04-08,630,Diya Kulkarni,Inactive,North,34,Notebook Pack (5),Office Supplies,Office Supplies,Priya Nair,Completed,1,266.06,0.167,221.63,71.63
253,128,2023-04-08,727,Sanjay Gupta,Loyal,West,21,Denim Jeans,Apparel,Apparel,Priya Nair,Completed,2,1612.34,0.011,3190.77,1190.77
254,129,2023-04-09,1102,Aadhya Pillai,High Value,North,4,Smartwatch X2,Electronics,Electronics,Manoj Rao,Completed,1,9414.13,0.04,9038.71,2838.71
255,129,2023-04-09,1102,Aadhya Pillai,High Value,North,14,Electric Kettle,Home & Kitchen,Home & Kitchen,Manoj Rao,Completed,1,1386.38,0.112,1231.55,381.55
256,130,2023-04-09,1256,Vikram Verma,Loyal,North,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,814.92,0.033,787.81,407.81
257,131,2023-04-10,158,Aditya Joshi,Loyal,South,6,Bluetooth Speaker,Electronics,Electronics,Priya Nair,Completed,1,3232.13,0.096,2923.07,1023.07
258,132,2023-04-10,757,Pari Das,Potential,South,33,Standing Desk,Office Supplies,Office Supplies,Sunita Verma,Completed,2,19149.28,0.004,38129.11,15729.11
259,133,2023-04-11,201,Myra Verma,At Risk,Central,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Manoj Rao,Completed,1,10934.22,0.128,9534.25,3434.25
260,134,2023-04-11,493,Aarav Pillai,Potential,East,22,Running Shoes,Apparel,Apparel,Sunita Verma,Completed,1,3986.96,0.092,3618.29,1718.29
261,134,2023-04-11,493,Aarav Pillai,Potential,East,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Sunita Verma,Completed,1,3792.4,0.083,3478.71,1378.71
262,135,2023-04-11,545,Krishna Menon,High Value,North,15,Vacuum Cleaner,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,2,10862.14,0.054,20553.06,6753.06
263,135,2023-04-11,545,Krishna Menon,High Value,North,37,LED Desk Lamp,Office Supplies,Office Supplies,Kavita Menon,Completed,1,1702.83,0.082,1562.87,812.87
264,136,2023-04-11,969,Krishna Agarwal,Potential,West,22,Running Shoes,Apparel,Apparel,Ravi Kumar,Completed,2,3833.0,0.085,7011.67,3211.67
265,136,2023-04-11,969,Krishna Agarwal,Potential,West,36,Desk Organizer,Office Supplies,Office Supplies,Ravi Kumar,Completed,2,806.3,0.139,1388.08,788.08
266,136,2023-04-11,969,Krishna Agarwal,Potential,West,37,LED Desk Lamp,Office Supplies,Office Supplies,Ravi Kumar,Completed,1,1710.06,0.169,1420.49,670.49
267,137,2023-04-12,937,Ishaan Das,Loyal,West,1,Laptop Pro 14,Electronics,Electronics,Priya Nair,Completed,1,78357.78,0.055,74056.9,16056.9
268,138,2023-04-12,1325,Vikram Mehta,At Risk,North,19,Men's Casual Shirt,Apparel,Apparel,Kavita Menon,Completed,1,1352.83,0.081,1243.38,593.38
269,139,2023-04-13,246,Ishaan Chatterjee,Loyal,East,1,Laptop Pro 14,Electronics,Electronics,Manoj Rao,Completed,1,77695.58,0.07,72256.7,14256.7
270,139,2023-04-13,246,Ishaan Chatterjee,Loyal,East,9,Power Bank 20000mAh,Electronics,Electronics,Manoj Rao,Completed,1,1752.57,0.088,1598.2,648.2
271,139,2023-04-13,246,Ishaan Chatterjee,Loyal,East,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Manoj Rao,Completed,1,6270.13,0.028,6091.77,1791.77
272,139,2023-04-13,246,Ishaan Chatterjee,Loyal,East,33,Standing Desk,Office Supplies,Office Supplies,Manoj Rao,Completed,3,19379.4,0.008,57653.58,24053.58
273,140,2023-04-13,878,Ishaan Iyer,Loyal,North,2,Laptop Air 13,Electronics,Electronics,Sunita Verma,Completed,1,62509.55,0.06,58757.32,11757.32
274,140,2023-04-13,878,Ishaan Iyer,Loyal,North,11,Air Fryer 4L,Home & Kitchen,Home & Kitchen,Sunita Verma,Completed,1,7627.08,0.01,7552.69,3352.69
275,141,2023-04-14,25,Aadhya Agarwal,Loyal,South,21,Denim Jeans,Apparel,Apparel,Suresh Iyer,Cancelled,1,2164.38,0.015,2132.31,1132.31
276,142,2023-04-14,573,Myra Agarwal,Loyal,Central,30,Cycling Helmet,Sports & Fitness,Sports & Fitness,Manoj Rao,Completed,1,1533.25,0.055,1448.73,598.73
277,142,2023-04-14,573,Myra Agarwal,Loyal,Central,3,Wireless Headphones,Electronics,Electronics,Manoj Rao,Completed,1,4478.52,0.052,4246.44,1646.44
278,142,2023-04-14,573,Myra Agarwal,Loyal,Central,37,LED Desk Lamp,Office Supplies,Office Supplies,Manoj Rao,Completed,1,1715.58,0.072,1592.75,842.75
279,142,2023-04-14,573,Myra Agarwal,Loyal,Central,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Manoj Rao,Completed,1,3699.94,0.001,3695.98,1595.98
280,143,2023-04-14,1045,Saanvi Desai,Inactive,South,23,Winter Jacket,Apparel,Apparel,Kavita Menon,Completed,2,5384.52,0.003,10735.02,5335.02
281,144,2023-04-15,407,Aditya Singh,Loyal,North,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Sunita Verma,Returned,1,3136.97,0.089,2858.76,758.76
282,145,2023-04-15,537,Vihaan Reddy,Loyal,South,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Ravi Kumar,Completed,1,2382.38,0.001,2379.94,779.94
283,146,2023-04-15,611,Meera Pillai,At Risk,South,22,Running Shoes,Apparel,Apparel,Suresh Iyer,Completed,2,2851.91,0.117,5039.05,1239.05
284,147,2023-04-15,1197,Vivaan Gupta,Inactive,West,5,4K Monitor 27in,Electronics,Electronics,Manoj Rao,Completed,2,21556.87,0.041,41332.72,10332.72
285,148,2023-04-15,1210,Anjali Iyer,Loyal,East,36,Desk Organizer,Office Supplies,Office Supplies,Kavita Menon,Completed,2,498.84,0.083,914.42,314.42
286,148,2023-04-15,1210,Anjali Iyer,Loyal,East,10,Tablet 10in,Electronics,Electronics,Kavita Menon,Completed,1,25468.86,0.039,24473.12,4973.12
287,148,2023-04-15,1210,Anjali Iyer,Loyal,East,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,2,6622.74,0.016,13029.56,4429.56
288,149,2023-04-16,247,Diya Kapoor,At Risk,Central,6,Bluetooth Speaker,Electronics,Electronics,Kavita Menon,Completed,1,3285.69,0.0,3285.69,1385.69
289,149,2023-04-16,247,Diya Kapoor,At Risk,Central,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,841.45,0.091,764.54,384.54
290,150,2023-04-16,334,Arjun Reddy,High Value,North,15,Vacuum Cleaner,Home & Kitchen,Home & Kitchen,Sunita Verma,Completed,1,8882.18,0.084,8136.25,1236.25
291,150,2023-04-16,334,Arjun Reddy,High Value,North,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Sunita Verma,Completed,1,3342.95,0.086,3054.02,1254.02
292,151,2023-04-16,1302,Ayaan Menon,At Risk,West,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Ravi Kumar,Completed,2,3718.92,0.001,7433.51,2233.51
293,151,2023-04-16,1302,Ayaan Menon,At Risk,West,26,Yoga Mat Premium,Sports & Fitness,Sports & Fitness,Ravi Kumar,Completed,1,1128.12,0.142,968.34,418.34
294,152,2023-04-16,1363,Rahul Desai,High Value,North,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Suresh Iyer,Returned,1,3105.15,0.058,2923.71,823.71
295,153,2023-04-19,94,Priya Bose,Loyal,West,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Deepak Sharma,Completed,2,2993.27,0.146,5114.99,1514.99
296,153,2023-04-19,94,Priya Bose,Loyal,West,19,Men's Casual Shirt,Apparel,Apparel,Deepak Sharma,Completed,2,1373.0,0.164,2295.17,995.17
297,154,2023-04-19,580,Aadhya Kulkarni,Potential,East,3,Wireless Headphones,Electronics,Electronics,Priya Nair,Completed,2,4619.8,0.059,8691.11,3491.11
298,154,2023-04-19,580,Aadhya Kulkarni,Potential,East,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Priya Nair,Completed,2,11425.92,0.075,21145.58,8945.58
299,154,2023-04-19,580,Aadhya Kulkarni,Potential,East,17,Water Purifier,Home & Kitchen,Home & Kitchen,Priya Nair,Completed,1,13552.01,0.036,13058.43,4358.43
300,155,2023-04-19,900,Ishaan Kulkarni,Potential,East,19,Men's Casual Shirt,Apparel,Apparel,Ravi Kumar,Completed,1,1368.57,0.156,1154.84,504.84
301,155,2023-04-19,900,Ishaan Kulkarni,Potential,East,4,Smartwatch X2,Electronics,Electronics,Ravi Kumar,Completed,1,9492.12,0.133,8231.24,2031.24
302,156,2023-04-20,209,Vihaan Sharma,Loyal,East,5,4K Monitor 27in,Electronics,Electronics,Suresh Iyer,Completed,2,21188.29,0.023,41403.04,10403.04
303,156,2023-04-20,209,Vihaan Sharma,Loyal,East,20,Women's Kurti,Apparel,Apparel,Suresh Iyer,Completed,1,1613.51,0.084,1477.69,777.69
304,156,2023-04-20,209,Vihaan Sharma,Loyal,East,35,Printer Ink Cartridge,Office Supplies,Office Supplies,Suresh Iyer,Completed,1,1543.91,0.085,1412.78,762.78
305,157,2023-04-20,517,Pari Bose,Loyal,South,5,4K Monitor 27in,Electronics,Electronics,Kavita Menon,Completed,1,21179.94,0.097,19121.35,3621.35
306,157,2023-04-20,517,Pari Bose,Loyal,South,22,Running Shoes,Apparel,Apparel,Kavita Menon,Completed,1,3941.4,0.11,3506.11,1606.11
